I,ID,Aigle Pôle Physio-Ergo d'Aigle,Biotonus,CIC,Centre Hospitalier Universitaire Vaudois,Chamoyron,Château-d'Oex,Clinique Bois-Bougy,Clinique Bois-Cerf,Clinique Cecil,Clinique La Prairie,Clinique Valmont,Clinique de Genolier,Clinique de Montchoisi,Clinique de la Source,Clinique la Lignière,Clinique la Métairie,Espace Santé Rennaz,Fondation Rive-Neuve,Grand-Chêne,HRC,Hôpital d'Orbe,Hôpital d'Yverdon-les-Bains,Hôpital de Chamblon,Hôpital de Gilly,Hôpital de Lavaux,Hôpital de Morges,Hôpital de Nyon,Hôpital de Rolle,Hôpital de Saint-Loup,Hôpital de la Vallée de Joux,Hôpital ophtalmique Jules-Gonin,Hôpital psychiatrique Nant,Hôpital d'Aubonne,Institution de Lavigny,La Tour-de-Peilz,Les Communaux,Les Moulins,Les Rosiers,Molage,Montreux,Mottex Réadaptation/gériatrie,Moudon,Payerne,Permanence de Cossonay,Providence Permanence médicale Riviera Réadaptation/gériatrie,Psychiatrie Nord CPNVD,Psychiatrie Ouest Hôpital de Prangins,Pôle Santé Pays-d'Enhaut,Rennaz Centre hospitalier de Rennaz,Samaritain Site administratif
156,Bettens,46254.61947,34255.88506,31772.52227,12258.16378,28861.45965,45495.43866,38780.50519,13339.16478,12257.11538,31148.17516,35113.74628,34099.16101,13687.56193,11666.79566,31254.68158,38729.22345,38166.88647,29567.66418,45911.27998,38083.73455,11976.33805,17116.12096,17264.9036,27058.30389,18897.29349,12923.40743,37992.32192,25135.80723,7136.945707,27332.79889,11820.61143,26765.09377,20779.89345,18662.68895,29162.57003,27776.68496,27124.07257,22375.06744,45488.07033,33335.45193,29989.65185,17908.74147,35489.83225,5654.411161,28349.26778,18181.65759,35203.05192,46326.43536,38083.70704,28140.27208
1,Bex,7464.352971,21109.22027,23137.97599,41968.04086,26511.73133,25971.57214,62113.49583,41453.11835,42571.43617,23631.52029,20519.50811,65190.73624,41009.29641,42798.26821,59234.4449,62157.29304,15891.38117,25777.64574,7812.595545,16024.17408,64789.19848,64450.49086,66532.49707,59879.89727,34747.60316,49838.13299,62482.63267,56693.70645,60633.34024,72434.43114,42844.79887,28254.34371,55192.31692,54238.38213,25252.54984,26637.02777,27288.20948,74728.29747,8385.954699,21923.07377,25340.18148,49309.70818,63330.47403,56324.85664,26121.98548,65420.8082,60664.05657,26970.69236,16024.19166,26418.27621
158,Bière,54725.34315,46462.20335,44055.56625,23413.7253,42223.73813,61134.89584,19913.40022,22840.30001,22093.55533,43416.34453,47361.82194,13556.09906,23256.95788,22492.8011,12690.63081,19838.01691,48269.02116,42746.70989,54429.14946,48272.59872,26353.30544,35464.10471,34228.46544,7671.423643,30382.74916,12741.86088,18872.24018,8010.304478,19420.02234,11348.40043,22156.96772,40245.94032,6428.672839,6967.244327,41375.20552,40274.96308,39759.69191,33768.57101,54316.85854,45636.29082,43061.58373,38697.45442,56344.62489,15624.12787,40809.15392,36319.43303,16435.1753,62202.63259,48272.561,40763.2072
157,Bioley-Magnoux,50245.47658,36597.1511,34513.57051,22974.68955,31138.28403,42439.27235,53920.52199,24523.56331,23806.9039,34033.08566,37262.56991,49045.33098,24656.41958,22942.4516,46389.91368,53869.00662,41808.12192,31872.85881,49900.50757,41662.26889,13594.42111,7169.325874,9909.854443,42120.3789,26125.24833,27790.3311,53126.97442,40273.14191,17182.6676,39969.26206,23312.26501,29449.30519,35919.0597,33802.96634,32541.38772,31210.5142,30588.735,19566.39825,49271.91546,35752.73846,32311.17214,9280.027468,20716.16855,20095.67856,31679.11366,7973.715639,50341.53072,42886.87829,41662.2543,31358.93271
299,Blonay - Saint-Légier,18823.40054,5128.358216,3158.919775,19922.92176,762.1172114,18408.19354,51672.86297,20211.4897,21080.43029,2865.437764,5860.685183,51504.78611,19777.17322,20871.97849,46123.61411,51677.0136,10461.55186,679.1864828,18482.35456,10297.13681,39609.78033,38357.40697,40553.15303,44650.07465,12598.04618,30260.93803,51537.36304,41450.6293,36621.45823,53106.33313,21122.64271,2809.313958,38344.31967,36652.93872,2873.051628,3073.34943,3377.948181,49134.15325,17820.80053,4267.692958,958.8431322,23201.09545,39163.1599,33442.74561,2753.351199,39306.0144,48982.10948,19578.5789,10297.12742,2586.553678
171,Bofflens,56754.93363,44496.73042,42043.61006,22693.93677,39011.9957,54603.38953,42210.73173,23641.87229,22522.51091,41432.36701,45334.21206,35909.50191,24023.24321,22026.8541,34749.01724,42140.91809,48606.05727,39735.66501,56410.53821,48516.30693,3962.46721,13672.81151,11937.17036,29883.29986,29435.91354,20189.10237,41221.61221,29023.17767,4201.149213,24042.77798,22124.07526,36945.90387,25075.70168,23361.60038,39489.74472,38091.5472,37433.08266,12822.60009,55971.84864,43576.98189,40167.55357,23547.18709,36549.59988,9991.483944,38658.17934,14352.59846,38655.07637,55319.51547,48516.28053,38430.11832
173,Bogis-Bossey,61868.10979,58636.76101,56717.24279,41152.37198,56178.05832,75028.94425,5354.266931,39885.29789,39722.00065,56180.71647,59428.30529,11056.49454,40133.74154,40480.77227,12565.42192,5372.066925,58123.9884,56446.59693,61666.81604,58211.28883,50542.04905,59464.07904,58375.53068,16917.2179,45677.8435,31872.37506,5868.887202,18680.89483,43484.86805,27999.40712,40037.86887,54664.69296,23039.80308,25190.59054,54479.80601,53847.89765,53554.81206,57691.62379,61893.31347,58037.97146,56610.65619,60187.66843,79156.93258,39022.43999,54241.7764,60362.1043,8700.852592,76273.11757,58211.24782,54346.13645
174,Bonvillars,63209.56445,49480.07502,47470.88132,35091.92298,44090.58157,53728.5191,61952.67125,36560.39995,35697.04164,47010.66414,50109.57776,55900.12695,36764.75069,34888.08137,54416.99527,61887.36893,54789.73179,44817.51034,62866.33767,54638.68461,16066.55559,7725.378833,8160.985045,49672.25009,39040.64112,37608.83198,61008.85033,48497.08326,23078.32637,43348.12557,35202.49732,42462.67705,44324.815,42399.31063,45575.34982,44259.17266,43644.09608,13567.91808,62218.40792,48656.79047,45251.3211,21426.2422,21176.31404,28087.1333,44717.16898,6643.138665,58367.54126,53996.67071,54638.67144,44392.20913
172,Borex,61225.05887,57306.27238,55306.01184,38933.60671,54596.00814,73582.88783,4001.112513,37726.12092,37494.16124,54751.11027,58118.92324,7834.568806,37997.79076,38223.77634,9973.871132,3958.313951,57089.50839,54899.6068,61009.3967,57166.77565,47455.91891,56459.90866,55316.45589,13977.10283,43810.94863,29335.3544,3819.309058,15998.20715,40451.02797,24806.91429,37786.41103,53009.15865,20328.67442,22494.83526,52989.6662,52291.67112,51967.37044,54499.32348,61193.25542,56672.65047,55084.51587,57633.17068,76425.22121,36108.25433,52707.43076,57344.81571,6422.46101,74809.40015,57166.73466,52793.73367
169,Bottens,41410.69424,28744.79983,26324.70797,10239.86053,23219.26765,39112.62847,42752.60828,11761.11651,11009.38887,25728.46652,29565.88437,38941.08669,11923.43335,10151.03712,35411.07634,42712.2089,33107.11302,23950.12349,41063.23265,33002.5579,15948.05917,17413.57075,18650.94841,31693.10458,14774.97022,16105.72823,42086.81004,29348.59249,13246.03931,33685.24049,10513.91603,21177.38938,25041.39457,22872.44045,23844.7355,22439.4452,21778.0239,25931.14656,40567.38843,27828.15939,24386.34742,12341.83076,31422.12649,11950.35534,22995.28037,18512.62145,39257.20593,39910.11547,33002.53411,22746.72292
163,Bougy-Villars,50731.38109,43761.3901,41472.43758,22406.42617,40062.58098,59214.72969,15378.83375,21445.87734,20975.06937,40855.67704,44641.6145,11290.60037,21794.72883,21586.68338,7813.875884,15321.71759,44888.33522,40502.68409,50454.08948,44916.06324,30941.1469,39409.97546,38553.9866,3989.609463,28454.0479,12067.10635,14539.56978,1836.464602,23648.39868,16959.1663,21178.7995,38219.2925,2836.767395,4994.791692,38890.51116,37933.82794,37488.51179,39199.60384,50424.33856,42995.58898,40769.23362,40182.90104,58876.44356,18806.36166,38428.93747,40350.59407,11782.88598,60355.04342,44916.02388,38436.27209
166,Boulens,45453.56589,31902.19451,29751.53334,18386.39949,26390.29341,38834.86998,50889.61983,19959.64442,19333.57595,29250.7864,32598.27851,46575.84174,20052.44851,18451.41164,43447.14259,50844.48624,37008.69113,27130.76909,45107.30939,36868.24908,15212.88426,11581.77298,13889.96301,39454.07725,21140.39282,24357.52828,50168.15243,37336.0914,16579.86917,39155.15714,18846.68668,24636.09694,32983.10954,30824.90959,27696.28348,26347.71827,25717.15878,23069.03677,44497.10782,31040.25331,27572.4839,6397.606436,23148.34568,18049.62433,26830.04171,12538.80768,47350.7011,39387.74771,36868.23309,26516.65052
281,Bourg-en-Lavaux,27914.83757,16771.52041,14269.64155,7224.569447,12067.8329,30975.4898,40454.31556,7396.423719,8289.901361,13619.74374,17672.461,39361.64113,6962.128054,8162.747806,34282.97204,40445.3836,19975.34737,12632.40098,27573.26643,19910.27113,29789.82959,31262.09064,32755.04049,32302.66906,605.4751687,17460.73595,40161.78602,29183.83983,25375.5707,40311.21678,8370.551645,10056.09496,25799.18664,24008.35043,11543.50638,10293.97936,9717.378618,39998.26631,27175.75498,15882.60762,12977.67196,20177.40998,39725.81923,21364.45222,10858.40178,32337.26643,37469.21134,32072.55804,19910.24082,10753.48295
165,Bournens,45171.38449,33636.51415,31130.46103,10634.48096,28379.31226,45669.00966,36283.34083,11503.65949,10379.5279,30493.27588,34513.55343,31824.63873,11893.32163,9915.912884,28783.44975,36234.10735,37242.33783,29061.05362,44831.64648,37171.88455,14128.84969,19768.39008,19841.76737,24701.38836,17768.08703,10264.94717,35518.84879,22662.24051,8243.089562,26123.75471,9990.358351,26267.69372,18301.98146,16163.30139,28462.54212,27103.87981,26464.45816,24473.42585,44449.18332,32720.34573,29469.00481,19715.73737,37846.88057,4562.943683,27680.41728,20829.77275,32717.15587,46557.63707,37171.85508,27498.64883
164,Boussens,44014.49851,32277.44752,29777.85978,9759.630757,26968.74114,44101.8321,37415.35433,10798.45399,9709.232149,29144.90985,33148.15552,33168.09034,11154.24307,9137.114251,29955.93251,37368.81536,36008.17428,27659.19065,43672.88507,35932.08049,14529.19048,19354.69305,19676.08953,25992.4461,16610.11653,11071.88652,36680.97331,23842.70165,9276.829261,27758.21093,9278.037375,24860.03795,19488.97597,17331.55016,27129.41308,25759.08034,25114.04585,24926.70068,43270.70063,31359.1017,28072.20966,18231.28602,36635.87323,6171.845491,26334.71822,20436.95755,33867.05102,44980.68951,35932.05186,26142.65825
168,Bremblens,43421.7643,33533.08076,31049.79883,9696.977129,28864.42212,47453.9816,29305.40582,9482.878937,8534.424218,30400.36163,34437.2193,25580.19485,9934.717954,8749.338024,21925.66123,29262.43195,36140.35767,29447.91009,43098.89266,36109.66546,20509.98948,27077.80026,26959.30176,18285.10919,17117.53361,2889.791539,28614.97053,15860.60987,13474.95485,23506.0355,8480.980746,26812.11581,11568.88996,9403.108588,28325.32581,27109.52606,26540.45526,30481.04837,42846.44133,32659.65394,29799.20593,25791.47974,44744.10893,7694.490122,27669.36431,28124.74143,25788.46986,48479.684,36109.63092,27574.35392
170,Bretigny-sur-Morrens,40574.08155,28330.07406,25858.924,8051.482244,22903.01764,39627.40279,40373.79235,9511.594545,8680.912991,25240.82991,29180.42366,36737.93382,9717.644782,7850.201701,33073.29562,40334.98687,32387.42817,23614.25911,40228.53662,32296.12804,16908.30533,19451.59993,20453.3372,29460.53423,13451.2063,13724.60099,39726.98661,27037.98882,13097.62303,32261.8113,8184.172332,20813.30535,22759.19099,20593.44563,23279.56131,21885.05738,21228.46699,27146.29866,39774.08842,27409.44865,24039.33714,14607.73044,33881.26483,10724.58996,22454.28708,20556.01771,36895.61436,40487.53562,32296.10187,22234.23035
167,Bretonnières,58725.96182,46561.59692,44101.01045,24487.96147,41091.33362,56756.57966,42148.90681,25369.18111,24240.68856,43486.51031,47403.51412,35572.34096,25762.97672,23786.41368,34770.11214,42075.76199,50612.3242,41812.41241,58382.38401,50525.50784,5050.460837,14868.82674,12797.10609,29831.47861,31364.79356,21243.9859,41125.72259,29203.71573,5659.40586,22857.1862,23859.35797,39018.9867,25414.47288,23822.00075,41532.34084,40136.79993,39479.52713,11988.80685,57954.69633,45641.38163,42242.77746,25614.99305,38053.90899,11200.30084,40705.18828,15434.18692,38627.52203,57473.49914,50525.48095,40481.68997
222,Buchillon,45734.33714,38706.97876,36432.05314,17938.95255,35087.10396,54252.33023,18251.4396,16838.65486,16495.39759,35818.63277,39584.87877,15825.18011,17153.4296,17185.70598,11145.40399,18215.45691,39816.92827,35511.66963,45453.23046,39843.68405,30116.41792,37780.88133,37301.50195,8801.440023,23578.6171,8439.85475,17652.4792,5634.901001,22723.93836,21072.40688,16756.32058,33274.99426,3367.557728,3613.308427,33865.92445,32932.268,32499.6397,39208.40989,45408.77278,37947.48234,35769.72154,36696.95216,55907.93461,17257.57692,33420.2208,38785.67615,14823.67204,55405.07864,39843.64475,33435.9116
221,Bullet,66170.10169,52837.31455,50598.73339,34670.56603,47278.46835,59413.6771,56524.5714,35937.66369,34914.29632,50064.38597,53565.8293,49821.72414,36237.73484,34230.32557,49153.14174,56450.81187,57743.8223,48023.5663,65822.06574,57616.33405,11275.00799,9829.257483,7200.44897,44212.28368,40092.8846,34465.50185,55494.11227,43551.05772,18576.29153,35775.65029,34449.1018,45421.1599,39671.97401,37977.73151,48379.42836,46993.72564,46343.18214,4394.300931,65255.76206,51956.25391,48467.90139,26260.75975,30241.83657,24292.09357,47510.22601,9178.212272,53008.80152,59843.10056,57616.31502,47217.66536
217,Bursinel,52875.12321,47170.58325,45000.37576,27235.05756,43913.75045,63065.40727,9653.352748,26116.5769,25791.47787,44408.53028,48025.42208,6897.980571,26420.83999,26481.2496,2085.49391,9595.051382,47706.54292,44290.70321,52620.91479,47756.06302,36514.35715,45108.42389,44197.46796,3256.676378,32648.38947,17391.348,8814.57534,4060.790177,29276.75726,18998.09957,26052.60464,42185.24275,8417.76073,10571.96971,42526.53243,41687.45883,41297.91389,44458.39688,52678.76241,46460.65283,44519.78089,45680.2405,64538.04932,24528.22926,42147.58117,46040.3608,6056.025518,64248.25221,47756.02266,42192.93325
218,Bursins,54528.78545,48595.13828,46394.95438,28179.22123,45223.80484,64389.07642,9877.47132,27125.22451,26738.08442,45796.47735,49456.52903,5534.728088,27447.93647,27393.91028,2783.386429,9805.98779,49251.76619,45618.35872,54271.35173,49297.40101,36195.35608,44993.35412,43966.34286,2456.251206,33841.15158,18049.21252,8888.117515,4719.082052,29051.67511,17455.59985,26973.99901,43460.94226,8858.192882,11022.79011,43891.87081,43021.47418,42616.5379,43839.73727,54317.27087,47871.59293,45857.66463,46212.43831,64849.85766,24538.70573,43491.31519,45901.06685,6364.735498,65560.53631,49297.3608,43526.72181
220,Burtigny,57228.78739,50973.62142,48732.66923,29918.43655,47441.29782,66607.90252,10807.87641,28962.27667,28488.98042,48125.35385,51843.62714,4061.001247,29309.45913,29092.29359,5151.062853,10721.68162,51801.71286,47860.72804,56966.93278,51841.82192,35941.51753,45033.49841,43822.53602,3563.134039,35913.20245,19474.09363,9666.222557,6765.436827,28997.06973,15150.13977,28687.40988,45631.41299,10273.25537,12340.67372,46190.67521,45276.56728,44850.13736,43058.38687,56996.15943,50231.23598,48114.47659,47266.65384,65522.74072,24904.153,45759.68653,45899.21545,7707.984908,67761.74216,51841.78194,45780.76666
289,Bussigny,41518.67169,31140.02354,28639.93201,7150.33952,26321.91704,44741.00613,31842.58112,7246.173254,6180.143248,27989.99523,32041.6695,28390.84142,7700.475365,6208.063332,24554.95857,31803.64009,34016.61467,26928.2768,41189.48509,33974.50894,20003.27741,25660.04287,25841.71542,21081.38829,14715.71273,5193.666889,31197.39054,18548.37037,13472.85583,26146.24721,6017.929819,24246.38884,14318.8815,12168.70003,25913.54386,24657.76105,24069.46133,30249.39249,40895.28801,30252.85211,27293.05959,23124.79855,42325.03432,8063.341951,25224.86492,26735.60784,28365.7589,45748.62123,33974.47569,25110.04174
219,Bussy-sur-Moudon,43575.05022,29754.96759,27942.95782,22117.61385,24595.44475,33957.55003,56515.96196,23680.37238,23326.13563,27551.59513,30315.39739,52691.79819,23651.2411,22443.93574,49202.90647,56477.28247,35260.54403,25289.2269,43238.19921,35094.738,21624.85033,15696.26211,18553.18414,45468.75228,22630.77233,29866.77035,55867.23858,43145.77672,23466.56576,45983.64348,22882.6572,23222.1992,38837.43665,36668.36781,26374.41642,25171.14683,24615.87003,28241.75838,42544.97896,28982.46502,25704.38458,1908.009318,18127.32271,24652.11289,25555.21708,16355.7703,53036.22801,34349.57624,35094.72924,25210.26838
223,Château-d'Oex,21838.75863,16925.77657,18748.81013,38361.45772,19680.83747,659.1223813,70296.66405,38855.57376,39628.74495,19291.37809,16203.78005,70407.74912,38439.80744,39302.19927,64974.1992,70306.12611,19198.20273,19273.01321,21701.75958,19031.45369,54305.19738,50242.91229,52989.61827,63569.34463,31381.61401,48954.04081,70223.79354,60369.27583,52995.23361,71468.83115,39604.15674,21533.36994,57236.20297,55507.26093,21068.46004,21872.58862,22276.81879,62496.79846,20886.75425,17456.81888,19039.69163,33818.44781,41502.94231,50839.6501,21413.43,50951.88271,67728.50224,1234.02286,19031.48937,21367.14393
196,Chéserex,62026.07924,57614.17999,55554.14875,38512.66167,54707.39663,73776.95908,5375.354568,37368.05676,37069.27352,54985.71635,58441.80656,6088.357868,37661.2641,37767.05961,9491.846801,5301.884738,57621.4232,55039.19599,61800.98249,57691.19463,45928.732,55064.94557,53831.0504,12855.80226,43704.46686,28616.65809,4689.610273,15225.71185,39026.25506,22663.1344,37336.81309,53062.59322,19462.32367,21628.75673,53179.27898,52428.9793,52079.68336,52725.49757,61955.43395,56954.45873,55240.75904,56819.47912,75387.79217,34880.68955,52861.75611,55928.03984,6593.38239,74988.04134,57691.15373,52933.11852
234,Chêne-Pâquier,53475.33852,39658.16733,37817.15833,28995.50741,34457.51742,43014.29315,60494.26729,30569.40455,29937.17763,37411.56684,40222.77976,55537.38042,30659.62246,29056.81597,52958.98416,60442.3205,45142.93268,35159.38526,53137.76853,44979.29214,18441.00514,9244.850819,12202.9314,48657.97988,31253.65013,34350.24284,59695.17275,46844.29427,23244.89314,45824.84702,29448.74981,33016.29129,42492.2063,40379.52162,36168.0787,34927.82174,34351.77096,21543.42202,52448.28578,38880.13519,35578.82655,11494.27446,14650.08043,26579.55773,35335.16221,9285.247084,56913.23584,43267.58368,44979.2827,34994.75484
235,Chamblon,59012.71049,45631.57266,43407.65697,28285.0882,40078.6494,52360.38833,53552.58207,29647.60074,28686.19768,42879.12447,46354.82436,47506.23153,29909.14599,27941.14271,46022.55694,53486.84211,50578.27179,40823.31492,58664.90741,50448.06683,7724.027415,3172.253452,252.160868,41266.50853,33241.65409,29576.38746,52604.79863,40123.56109,14679.03165,35393.12733,28203.91578,38237.74717,35979.04031,34083.2766,41217.14551,39836.95687,39189.37042,9655.335573,58088.86825,44753.54003,41267.40287,19209.52255,26339.32115,19815.33702,40347.63337,3179.634256,49969.58902,52826.15641,50448.0484,40050.91779
225,Champagne,62776.46388,49087.63576,47038.95817,34162.98368,43660.51257,53749.86441,60658.32089,35614.61871,34731.7889,46566.44958,49733.86706,54575.7486,35829.79808,33933.26254,53127.58242,60592.57497,54344.35361,44391.93204,62432.10999,54196.62988,14735.29307,6683.472522,6861.701231,48370.78402,38297.25236,36436.45804,59709.92211,47220.7336,21784.51776,42000.35537,34238.71141,41993.52119,43061.3238,41147.38836,45090.38518,43760.85172,43139.05221,12429.31405,61795.74649,48253.76391,44828.34957,21175.31526,22125.0016,26846.64742,44228.61651,5581.731756,57075.20794,54050.23919,54196.6158,43907.73946
226,Champtauroz,51937.81928,38114.90153,36329.71311,28506.44946,32985.54074,41130.194,60762.743,30088.34443,29516.8706,35941.75312,38658.17103,56020.49497,30150.72941,28629.75223,53255.66515,60713.41627,43642.57533,33677.58597,51602.2767,43475.50359,19739.51734,10896.53161,13902.04026,49055.2531,30320.36557,34422.79215,59992.78472,47134.46625,24103.80778,46821.36084,29035.31583,31606.51358,42774.93283,40641.75415,34759.36139,33545.73949,32983.32296,23363.69013,50901.48065,37352.49485,34091.40313,10101.76055,13720.62254,27087.18524,33936.64443,11038.97532,57194.91706,41369.62413,43475.49526,33592.76985
286,Champvent,60877.87383,47608.53935,45345.62633,29409.66377,42040.56537,54706.68455,53016.99845,30706.46793,29701.25441,44803.72335,48349.11159,46714.43386,30995.18648,28997.12273,45533.95586,52948.06291,52460.0843,42786.09401,60529.71697,52335.08553,6971.78338,5669.256583,2635.1058,40693.8427,34745.92181,29820.18763,52035.89831,39739.18797,14322.44498,33933.79449,29229.91816,40160.14171,35692.5412,33876.94949,43095.606,41705.85015,41053.24069,7190.812661,59971.62338,46721.71945,43230.67601,21586.46967,28553.51199,19800.2313,42226.98923,5531.900984,49453.49684,55192.05739,52335.06594,41938.24432
224,Chardonne,21748.27881,8976.364213,6495.516835,15369.14679,3821.000772,22812.49247,47667.44702,15654.78558,16520.65355,5879.375248,9840.439708,47196.2789,15221.96447,16317.90763,41907.16549,47667.35747,13335.2465,4432.456048,21400.18148,13215.13554,35802.70948,35337.22709,37340.49941,40267.65381,8061.267233,25715.31135,47480.66749,37090.97024,32416.8767,48546.94989,16564.88499,1812.548511,33891.70805,32166.21324,3986.33352,2583.461522,1925.331154,45572.94583,20844.0533,8056.280443,4815.032838,21153.26748,38719.69483,29026.06299,3128.175196,36333.93982,44876.1647,23944.95967,13215.11472,2879.40411
232,Chavannes-de-Bogis,62106.26644,59116.64747,57226.28758,41948.42666,56746.48288,75541.43615,6157.376514,40662.35862,40522.2457,56696.45843,59900.39556,12195.16821,40902.78317,41290.19605,13533.55963,6188.301714,58501.32943,57002.75204,61910.1353,58592.06552,51629.34817,60521.70011,59452.60582,17970.49393,46351.22932,32782.03559,6801.451378,19654.86635,44554.84702,29134.20154,40845.78157,55259.3817,24015.10455,26158.36048,55017.5707,54408.88087,54126.74739,58817.04819,62151.43023,58530.29835,57159.50825,61089.23001,80116.7636,40052.79847,54794.95407,61424.25438,9622.092489,76791.33828,58592.02453,54905.47482
231,Chavannes-des-Bois,64261.09256,61890.58167,60071.19787,45400.13727,59727.53033,78376.92473,9766.764237,44082.22795,43982.46023,59557.59418,62654.77698,15834.67648,44308.16308,44765.24341,17247.72297,9809.435108,61025.09493,59955.95486,64079.2046,61124.33343,55380.09707,64277.74054,63207.63641,21726.54605,49568.0235,36414.35036,10510.38923,23367.14609,48311.1488,32506.55599,44318.6819,58300.17689,27725.71015,29860.82154,57931.45212,57376.00873,57118.66477,62507.1881,64359.84294,61334.40892,60096.01184,64699.24914,83800.01411,43800.04218,57744.05906,65180.75356,13307.44842,79639.43436,61124.29255,57868.30643
230,Chavannes-le-Chêne,53890.27094,40067.82542,38268.13514,29885.30237,34918.98713,43031.73132,61511.11324,31461.90962,30844.76598,37874.9549,40615.70384,56561.0198,31544.80968,29962.40633,53977.21953,61459.32341,45585.2702,35614.04328,53554.24801,45419.10547,19366.28115,10035.45351,12946.19314,49680.23812,31998.49949,35347.72836,60713.65721,47861.92804,24252.45465,46809.20582,30357.82316,33519.31693,43509.18106,41395.06789,36672.3546,35448.84387,34881.15957,22148.82807,52855.95786,39301.67499,36029.54146,11994.90452,13681.74144,27603.15957,35845.85637,9996.198217,57930.75787,43254.26459,45419.09685,35503.16885
227,Chavannes-le-Veyron,51619.47517,41063.95312,38553.49233,17119.57633,36062.60546,53939.28452,31022.48349,17349.5226,16268.94946,37905.22461,41960.48376,25289.95281,17802.87154,16204.77179,23488.71116,30957.50184,44105.00554,36703.41625,51291.06697,44059.65541,15142.87344,23798.16119,22777.41012,18764.53085,24706.00799,10066.09555,30086.27325,17629.4804,7855.129475,17548.92771,16068.31736,33959.66847,13613.75774,11910.9051,35834.85815,34539.19409,33929.88017,23934.84164,51000.58189,40164.60418,37087.3351,27806.22595,44689.94271,4252.204538,35112.34964,24693.02978,27436.91788,54870.14589,44059.62257,34973.6916
233,Chavannes-près-Renens,38850.65813,28727.05028,26241.11496,4939.672524,24060.19495,42726.86289,31934.47353,4686.389077,3723.378571,25591.52171,29630.95772,29153.62089,5141.003896,4005.294488,24879.29709,31903.26625,31430.09188,24639.62597,38523.22986,31393.54183,22342.39111,27369.57122,27781.85378,21850.88142,12306.41183,5911.781931,31379.4509,19067.51969,16055.31923,28306.11877,3697.1491,22014.43453,15061.43779,13005.95831,23515.99928,22297.58242,21728.60542,32667.47857,38241.93222,27851.57801,24989.25423,23162.14005,42762.87171,10770.38204,22857.64304,28461.66415,28555.66707,43769.46663,31393.50793,22762.35125
229,Chavannes-sur-Moudon,40460.61868,26651.23278,24792.33679,19694.72866,21434.07795,31702.21014,54709.53322,21225.32365,20976.2732,24388.89055,27233.36112,51261.81504,21154.66219,20110.82527,47507.69149,54675.1448,32118.45631,22134.74266,40122.1427,31955.20704,22691.72627,17933.99118,20631.83438,43982.22807,19613.99976,28141.53882,54110.6283,41515.59522,23524.66896,45575.74486,20557.60705,20026.78121,37264.256,35102.20789,23179.75006,21966.90525,21407.80685,30161.81069,39438.89482,25864.37216,22553.99097,1573.033184,20773.66491,23940.68835,22356.43572,18704.16701,51279.4956,32182.13854,31955.19744,22012.61736
293,Chavornay,53668.21103,40856.32123,38475.99424,21004.84233,35293.34626,49858.54036,45648.4654,22234.3859,21198.77565,37893.48129,41654.44776,39931.81403,22545.22756,20530.60477,38090.65785,45586.02193,45347.46659,36032.97466,53320.61655,45239.56341,3823.215142,9113.541182,8437.370305,33438.02655,26848.46979,21369.254,44736.58001,32115.57424,6995.081148,29379.04394,20737.7865,33295.99742,27908.50138,25966.50729,36050.43898,34645.2189,33984.10664,13729.14474,52819.19237,39945.89091,36474.13157,18031.97212,31088.0128,11650.9912,35194.02658,10028.98899,42054.26283,50506.80008,45239.54028,34934.33675
198,Cheseaux-Noréaz,57173.55995,43539.65816,41446.871,28579.95572,38073.60527,48967.14027,56600.02053,30057.95539,29209.78352,40961.51458,44206.26573,50950.72209,30255.54409,28392.84138,49034.33934,56539.3617,48732.97549,38809.35566,56828.18598,48588.74995,11872.05391,2031.765905,4692.894548,44430.98392,32558.83539,31564.88531,55706.06728,43014.83407,17989.45988,39706.70848,28714.27767,36366.96565,38754.76683,36753.36937,39446.4504,38105.93658,37478.80068,14037.46377,56204.35705,42693.73824,39248.30534,15962.70309,21489.80811,22452.69503,38582.01634,1729.32618,53003.01713,49347.64915,48588.73494,38265.07799
